# Generated geographic names; source, snapshot and licenses: geography/manifest.json.
su song xian	宿松县	80
su yu	宿豫	80
su yu qu	宿豫区	80
su qian	宿迁	250
su qian shi	宿迁市	250
mi yun	密云	80
mi yun qu	密云区	80
mi shan	密山	80
mi shan shi	密山市	80
fu xian	富县	80
fu ning	富宁	80
fu ning xian	富宁县	80
fu chuan	富川	80
fu chuan yao zu zi zhi xian	富川瑶族自治县	80
fu ping	富平	80
fu ping xian	富平县	80
fu la er ji	富拉尔基	80
fu la er ji qu	富拉尔基区	80
fu min	富民	80
fu min xian	富民县	80
fu yuan	富源	80
fu yuan xian	富源县	80
fu yun	富蕴	80
fu yun xian	富蕴县	80
fu yu	富裕	80
fu yu xian	富裕县	80
fu jin	富锦	80
fu jin shi	富锦市	80
fu yang	富阳	80
fu yang qu	富阳区	80
fu shun	富顺	80
fu shun xian	富顺县	80
han ting	寒亭	80
han ting qu	寒亭区	80
cha ha er you yi zhong	察哈尔右翼中	80
cha ha er you yi zhong qi	察哈尔右翼中旗	80
cha ha er you yi qian	察哈尔右翼前	80
cha ha er you yi qian qi	察哈尔右翼前旗	80
cha ha er you yi hou	察哈尔右翼后	80
cha ha er you yi hou qi	察哈尔右翼后旗	80
cha bu cha er	察布查尔	80
cha bu cha er xi bo zi zhi xian	察布查尔锡伯自治县	80
cha yu	察隅	80
cha yu xian	察隅县	80
cha ya	察雅	80
cha ya xian	察雅县	80
xun wu	寻乌	80
xun wu xian	寻乌县	80
xun dian	寻甸	80
xun dian hui zu yi zu zi zhi xian	寻甸回族彝族自治县	80
shou guang	寿光	80
shou guang shi	寿光市	80
shou xian	寿县	80
shou ning	寿宁	80
shou ning xian	寿宁县	80
shou yang	寿阳	80
shou yang xian	寿阳县	80
feng qiu	封丘	80
feng qiu xian	封丘县	80
feng kai	封开	80
feng kai xian	封开县	80
she hong	射洪	80
she hong shi	射洪市	80
she yang	射阳	80
she yang xian	射阳县	80
jiang le	将乐	80
jiang le xian	将乐县	80
jiang jun	将军	80
jiang jun qu	将军区	80
wei shi	尉氏	80
wei shi xian	尉氏县	80
yu li	尉犁	80
yu li xian	尉犁县	80
xiao dian	小店	80
xiao dian qu	小店区	80
xiao gang	小港	80
xiao gang qu	小港区	80
xiao jin	小金	80
xiao jin xian	小金县	80
jian shan	尖山	80
jian shan qu	尖山区	80
jian zha	尖扎	80
jian zha xian	尖扎县	80
jian cao ping	尖草坪	80
jian cao ping qu	尖草坪区	80
shang yi	尚义	80
shang yi xian	尚义县	80
shang zhi	尚志	80
shang zhi shi	尚志市	80
you xi	尤溪	80
you xi xian	尤溪县	80
yao dou	尧都	80
yao dou qu	尧都区	80
ni lei ke	尼勒克	80
ni lei ke xian	尼勒克县	80
ni mu	尼木	80
ni mu xian	尼木县	80
ni ma	尼玛	80
ni ma xian	尼玛县	80
ping dong	屏东	80
ping dong xian	屏东县	80
ping nan	屏南	80
ping nan xian	屏南县	80
ping shan	屏山	80
ping shan xian	屏山县	80
ping bian	屏边	80
ping bian miao zu zi zhi xian	屏边苗族自治县	80
tun chang	屯昌	80
tun chang xian	屯昌县	80
tun xi	屯溪	80
tun xi qu	屯溪区	80
tun liu	屯留	80
tun liu qu	屯留区	80
tun men qu	屯門區	80
tun men	屯门	80
tun men qu	屯门区	80
shan shang	山上	80
shan shang qu	山上区	80
shan dong	山东	500
shan dong sheng	山东省	500
shan dan	山丹	80
shan dan xian	山丹县	80
shan ting	山亭	80
shan ting qu	山亭区	80
shan nan	山南	250
shan nan shi	山南市	250
shan cheng	山城	80
shan cheng qu	山城区	80
shan hai guan	山海关	80
shan hai guan qu	山海关区	80
shan xi	山西	500
shan xi sheng	山西省	500
shan yang	山阳	80
shan yang qu	山阳区	80
shan yang xian	山阳县	80
shan yin	山阴	80
shan yin xian	山阴县	80
qi shan	岐山	80
qi shan xian	岐山县	80
cen gong	岑巩	80
cen gong xian	岑巩县	80
cen xi	岑溪	80
cen xi shi	岑溪市	80
gang ba	岗巴	80
gang ba xian	岗巴县	80
lan xian	岚县	80
lan shan	岚山	80
lan shan qu	岚山区	80
lan gao	岚皋	80
lan gao xian	岚皋县	80
ke lan	岢岚	80
ke lan xian	岢岚县	80
xiu yan	岫岩	80
xiu yan man zu zi zhi xian	岫岩满族自治县	80
ling dong	岭东	80
ling dong qu	岭东区	80
dai shan	岱山	80
dai shan xian	岱山县	80
dai yue	岱岳	80
dai yue qu	岱岳区	80
yue tang	岳塘	80
yue tang qu	岳塘区	80
yue pu hu	岳普湖	80
yue pu hu xian	岳普湖县	80
yue chi	岳池	80
yue chi xian	岳池县	80
yue xi	岳西	80
yue xi xian	岳西县	80
yue yang	岳阳	250
yue yang xian	岳阳县	80
yue yang shi	岳阳市	250
yue yang lou	岳阳楼	80
yue yang lou qu	岳阳楼区	80
yue lu	岳麓	80
yue lu qu	岳麓区	80
min xian	岷县	80
yi cheng	峄城	80
yi cheng qu	峄城区	80
xia jiang	峡江	80
xia jiang xian	峡江县	80
e shan	峨山	80
e shan yi zu zi zhi xian	峨山彝族自治县	80
e mei shan	峨眉山	80
e mei shan shi	峨眉山市	80
e bian	峨边	80
e bian yi zu zi zhi xian	峨边彝族自治县	80
feng feng kuang	峰峰矿	80
feng feng kuang qu	峰峰矿区	80
lao shan	崂山	80
lao shan qu	崂山区	80
kong dong	崆峒	80
kong dong qu	崆峒区	80
chong yi	崇义	80
chong yi xian	崇义县	80
chong ren	崇仁	80
chong ren xian	崇仁县	80
chong xin	崇信	80
chong xin xian	崇信县	80
chong chuan	崇川	80
chong chuan qu	崇川区	80
chong zhou	崇州	80
chong zhou shi	崇州市	80
chong zuo	崇左	250
chong zuo shi	崇左市	250
chong ming	崇明	80
chong ming qu	崇明区	80
chong li	崇礼	80
chong li qu	崇礼区	80
chong yang	崇阳	80
chong yang xian	崇阳县	80
ya zhou	崖州	80
ya zhou qu	崖州区	80
sheng zhou	嵊州	80
sheng zhou shi	嵊州市	80
sheng si	嵊泗	80
sheng si xian	嵊泗县	80
song xian	嵩县	80
song ming	嵩明	80
song ming xian	嵩明县	80
wei shan	巍山	80
wei shan yi zu hui zu zi zhi xian	巍山彝族回族自治县	80
chuan hui	川汇	80
chuan hui qu	川汇区	80
chao hu	巢湖	80
chao hu shi	巢湖市	80
gong nong	工农	80
gong nong qu	工农区	80
gong bu jiang da	工布江达	80
gong bu jiang da xian	工布江达县	80
zuo yun	左云	80
zuo yun xian	左云县	80
zuo quan	左权	80
zuo quan xian	左权县	80
zuo ying	左营	80
zuo ying qu	左营区	80
zuo gong	左贡	80
zuo gong xian	左贡县	80
zuo zhen	左镇	80
zuo zhen qu	左镇区	80
qiao jia	巧家	80
qiao jia xian	巧家县	80
ju ye	巨野	80
ju ye xian	巨野县	80
ju lu	巨鹿	80
ju lu xian	巨鹿县	80
gong yi	巩义	80
gong yi shi	巩义市	80
gong liu	巩留	80
gong liu xian	巩留县	80
wu shan	巫山	80
wu shan xian	巫山县	80
wu xi	巫溪	80
wu xi xian	巫溪县	80
ba dong	巴东	80
ba dong xian	巴东县	80
ba zhong	巴中	250
ba zhong shi	巴中市	250
ba nan	巴南	80
ba nan qu	巴南区	80
ba tang	巴塘	80
ba tang xian	巴塘县	80
ba yi	巴宜	80
ba yi qu	巴宜区	80
ba zhou	巴州	80
ba zhou qu	巴州区	80
ba yan	巴彦	80
ba yan xian	巴彦县	80
ba yan nao er	巴彦淖尔	250
ba yan nao er shi	巴彦淖尔市	250
ba lin you	巴林右	80
ba lin you qi	巴林右旗	80
ba lin zuo	巴林左	80
ba lin zuo qi	巴林左旗	80
ba chu	巴楚	80
ba chu xian	巴楚县	80
ba li kun	巴里坤	80
ba li kun ha sa ke zi zhi xian	巴里坤哈萨克自治县	80
ba qing	巴青	80
ba qing xian	巴青县	80
ba yin guo leng	巴音郭楞	250
ba yin guo leng meng gu zi zhi zhou	巴音郭楞蒙古自治州	250
ba ma	巴马	80
ba ma yao zu zi zhi xian	巴马瑶族自治县	80
shi zhong	市中	80
shi zhong qu	市中区	80
shi bei	市北	80
shi bei qu	市北区	80
shi nan	市南	80
shi nan qu	市南区	80
bu er jin	布尔津	80
bu er jin xian	布尔津县	80
bu tuo	布拖	80
bu tuo xian	布拖县	80
shi zong	师宗	80
shi zong xian	师宗县	80
chang ning	常宁	80
chang ning shi	常宁市	80
chang shan	常山	80
chang shan xian	常山县	80
chang zhou	常州	250
chang zhou shi	常州市	250
chang de	常德	250
chang de shi	常德市	250
chang shu	常熟	80
chang shu shi	常熟市	80
gan xian	干县	80
gan an	干安	80
gan an xian	干安县	80
ping le	平乐	80
ping le xian	平乐县	80
ping xiang	平乡	80
ping xiang xian	平乡县	80
ping liang	平凉	250
ping liang shi	平凉市	250
ping li	平利	80
ping li xian	平利县	80
ping nan	平南	80
ping nan xian	平南县	80
ping yuan	平原	80
ping yuan xian	平原县	80
ping he	平和	80
ping he xian	平和县	80
ping ba	平坝	80
ping ba qu	平坝区	80
ping cheng	平城	80
ping cheng qu	平城区	80
ping tang	平塘	80
ping tang xian	平塘县	80
ping an	平安	80
ping an qu	平安区	80
ping ding	平定	80
ping ding xian	平定县	80
ping shan	平山	80
ping shan qu	平山区	80
ping shan xian	平山县	80
ping chuan	平川	80
ping chuan qu	平川区	80
ping du	平度	80
ping du shi	平度市	80
ping fang	平房	80
ping fang qu	平房区	80
ping chang	平昌	80
ping chang xian	平昌县	80
ping guo	平果	80
ping guo shi	平果市	80
ping gui	平桂	80
ping gui qu	平桂区	80
ping qiao	平桥	80
ping qiao qu	平桥区	80
ping wu	平武	80
ping wu xian	平武县	80
ping jiang	平江	80
ping jiang xian	平江县	80
ping quan	平泉	80
ping quan shi	平泉市	80
ping hu	平湖	80
ping hu shi	平湖市	80
ping xi	平溪	80
ping xi qu	平溪区	80
ping tan	平潭	80
ping tan xian	平潭县	80
ping luo	平罗	80
ping luo xian	平罗县	80
ping yu	平舆	80
ping yu xian	平舆县	80
ping gu	平谷	80
ping gu qu	平谷区	80
ping yuan	平远	80
ping yuan xian	平远县	80
ping yao	平遥	80
ping yao xian	平遥县	80
ping yi	平邑	80
ping yi xian	平邑县	80
ping zhen	平镇	80
ping zhen qu	平镇区	80
ping yang	平阳	80
ping yang xian	平阳县	80
ping yin	平阴	80
ping yin xian	平阴县	80
ping lu	平陆	80
ping lu xian	平陆县	80
ping ding shan	平顶山	250
ping ding shan shi	平顶山市	250
ping ding shan shi xin hua qu	平顶山市新华区	80
ping shun	平顺	80
ping shun xian	平顺县	80
ping lu	平鲁	80
ping lu qu	平鲁区	80
guang dong	广东	500
guang dong sheng	广东省	500
guang feng	广丰	80
guang feng qu	广丰区	80
guang xin	广信	80
guang xin qu	广信区	80
guang yuan	广元	250
guang yuan shi	广元市	250
guang nan	广南	80
guang nan xian	广南县	80
guang ning	广宁	80
guang ning xian	广宁县	80
guang an	广安	250
guang an qu	广安区	80
guang an shi	广安市	250
guang zong	广宗	80
guang zong xian	广宗县	80
guang zhou	广州	250
guang zhou shi	广州市	250
guang zhou shi nan sha qu	广州市南沙区	80
guang zhou shi bai yun qu	广州市白云区	80
guang ping	广平	80
guang ping xian	广平县	80
guang de	广德	80
guang de shi	广德市	80
guang chang	广昌	80
guang chang xian	广昌县	80
guang shui	广水	80
guang shui shi	广水市	80
guang han	广汉	80
guang han shi	广汉市	80
guang he	广河	80
guang he xian	广河县	80
guang ling	广灵	80
guang ling xian	广灵县	80
guang xi	广西	500
guang xi zhuang zu zi zhi qu	广西壮族自治区	500
guang yang	广阳	80
guang yang qu	广阳区	80
guang ling	广陵	80
guang ling qu	广陵区	80
guang rao	广饶	80
guang rao xian	广饶县	80
zhuang he	庄河	80
zhuang he shi	庄河市	80
zhuang lang	庄浪	80
zhuang lang xian	庄浪县	80
qing yun	庆云	80
qing yun xian	庆云县	80
qing yuan	庆元	80
qing yuan xian	庆元县	80
qing cheng	庆城	80
qing cheng xian	庆城县	80
qing an	庆安	80
qing an xian	庆安县	80
qing yang	庆阳	250
qing yang shi	庆阳市	250
lu shan	庐山	80
lu shan shi	庐山市	80
lu jiang	庐江	80
lu jiang xian	庐江县	80
lu yang	庐阳	80
lu yang qu	庐阳区	80
ku lun	库伦	80
ku lun qi	库伦旗	80
ku er lei	库尔勒	80
ku er lei shi	库尔勒市	80
ku che	库车	80
ku che shi	库车市	80
ying xian	应县	80
ying cheng	应城	80
ying cheng shi	应城市	80
fu gu	府谷	80
fu gu xian	府谷县	80
kang le	康乐	80
kang le xian	康乐县	80
kang bao	康保	80
kang bao xian	康保县	80
kang xian	康县	80
kang ding	康定	80
kang ding shi	康定市	80
kang ba shen	康巴什	80
kang ba shen qu	康巴什区	80
kang ping	康平	80
kang ping xian	康平县	80
kang ma	康马	80
kang ma xian	康马县	80
lian jiang	廉江	80
lian jiang shi	廉江市	80
lang fang	廊坊	250
lang fang shi	廊坊市	250
yan ji	延吉	80
yan ji shi	延吉市	80
yan an	延安	250
yan an shi	延安市	250
yan shou	延寿	80
yan shou xian	延寿县	80
yan chuan	延川	80
yan chuan xian	延川县	80
yan ping	延平	80
yan ping qu	延平区	80
yan qing	延庆	80
yan qing qu	延庆区	80
yan jin	延津	80
yan jin xian	延津县	80
yan bian	延边	250
yan bian chao xian zu zi zhi zhou	延边朝鲜族自治州	250
yan chang	延长	80
yan chang xian	延长县	80
jian hua	建华	80
jian hua qu	建华区	80
jian shi	建始	80
jian shi xian	建始县	80
jian ning	建宁	80
jian ning xian	建宁县	80
jian an	建安	80
jian an qu	建安区	80
jian ping	建平	80
jian ping xian	建平县	80
jian de	建德	80
jian de shi	建德市	80
jian chang	建昌	80
jian chang xian	建昌县	80
jian shui	建水	80
jian shui xian	建水县	80
jian hu	建湖	80
jian hu xian	建湖县	80
jian ou	建瓯	80
jian ou shi	建瓯市	80
jian ye	建邺	80
jian ye qu	建邺区	80
jian yang	建阳	80
jian yang qu	建阳区	80
kai hua	开化	80
kai hua xian	开化县	80
kai yuan	开原	80
kai yuan shi	开原市	80
kai feng	开封	250
kai feng shi	开封市	250
kai feng shi gu lou qu	开封市鼓楼区	80
kai zhou	开州	80
kai zhou qu	开州区	80
kai ping	开平	80
kai ping qu	开平区	80
kai ping shi	开平市	80
kai jiang	开江	80
kai jiang xian	开江县	80
kai fu	开福	80
kai fu qu	开福区	80
kai yuan	开远	80
kai yuan shi	开远市	80
kai yang	开阳	80
kai yang xian	开阳县	80
kai lu	开鲁	80
kai lu xian	开鲁县	80
yi jiang	弋江	80
yi jiang qu	弋江区	80
yi yang	弋阳	80
yi yang xian	弋阳县	80
gong zhang ling	弓长岭	80
gong zhang ling qu	弓长岭区	80
zhang bei	张北	80
zhang bei xian	张北县	80
zhang jia kou	张家口	250
zhang jia kou shi	张家口市	250
zhang jia kou shi qiao xi qu	张家口市桥西区	80
zhang jia chuan	张家川	80
zhang jia chuan hui zu zi zhi xian	张家川回族自治县	80
zhang jia gang	张家港	80
zhang jia gang shi	张家港市	80
zhang jia jie	张家界	250
zhang jia jie shi	张家界市	250
zhang jia jie shi yong ding qu	张家界市永定区	80
zhang dian	张店	80
zhang dian qu	张店区	80
zhang ye	张掖	250
zhang ye shi	张掖市	250
zhang wan	张湾	80
zhang wan qu	张湾区	80
mi le	弥勒	80
mi le shi	弥勒市	80
mi du	弥渡	80
mi du xian	弥渡县	80
mi tuo	弥陀	80
mi tuo qu	弥陀区	80
gui ren	归仁	80
gui ren qu	归仁区	80
dang tu	当涂	80
dang tu xian	当涂县	80
dang yang	当阳	80
dang yang shi	当阳市	80
dang xiong	当雄	80
dang xiong xian	当雄县	80
yi liang	彝良	80
yi liang xian	彝良县	80
bin zhou	彬州	80
bin zhou shi	彬州市	80
peng shan	彭山	80
peng shan qu	彭山区	80
peng zhou	彭州	80
peng zhou shi	彭州市	80
peng shui miao zu tu jia zu zi zhi xian	彭水苗族土家族自治县	80
peng ze	彭泽	80
peng ze xian	彭泽县	80
peng yang	彭阳	80
peng yang xian	彭阳县	80
zhang hua	彰化	80
zhang hua xian	彰化县	80
zhang wu	彰武	80
zhang wu xian	彰武县	80
xu zhou	徐州	250
xu zhou shi	徐州市	250
xu zhou shi gu lou qu	徐州市鼓楼区	80
xu shui	徐水	80
xu shui qu	徐水区	80
xu hui	徐汇	80
xu hui qu	徐汇区	80
xu wen	徐闻	80
xu wen xian	徐闻县	80
de rong	得荣	80
de rong xian	得荣县	80
xun hua	循化	80
xun hua sa la zu zi zhi xian	循化撒拉族自治县	80
wei shan	微山	80
wei shan xian	微山县	80
de ling ha	德令哈	80
de ling ha shi	德令哈市	80
de bao	德保	80
de bao xian	德保县	80
de xing	德兴	80
de xing shi	德兴市	80
de hua	德化	80
de hua xian	德化县	80
de cheng	德城	80
de cheng qu	德城区	80
de an	德安	80
de an xian	德安县	80
de hong	德宏	250
de hong dai zu jing po zu zi zhi zhou	德宏傣族景颇族自治州	250
de zhou	德州	250
de zhou shi	德州市	250
de qing	德庆	80
de qing xian	德庆县	80
de hui	德惠	80
de hui shi	德惠市	80
de chang	德昌	80
de chang xian	德昌县	80
de ge	德格	80
de ge xian	德格县	80
de jiang	德江	80
de jiang xian	德江县	80
de qing	德清	80
de qing xian	德清县	80
de qin	德钦	80
de qin xian	德钦县	80
de yang	德阳	250
de yang shi	德阳市	250
hui xian	徽县	80
hui zhou	徽州	80
hui zhou qu	徽州区	80
zhi dan	志丹	80
zhi dan xian	志丹县	80
zhong xian	忠县	80
xin cheng	忻城	80
xin cheng xian	忻城县	80
xin zhou	忻州	250
xin zhou shi	忻州市	250
xin fu	忻府	80
xin fu qu	忻府区	80
huai ren	怀仁	80
huai ren shi	怀仁市	80
huai hua	怀化	250
huai hua shi	怀化市	250
huai ning	怀宁	80
huai ning xian	怀宁县	80
huai an	怀安	80
huai an xian	怀安县	80
huai lai	怀来	80
huai lai xian	怀来县	80
huai rou	怀柔	80
huai rou qu	怀柔区	80
huai yuan	怀远	80
huai yuan xian	怀远县	80
huai ji	怀集	80
huai ji xian	怀集县	80
nu jiang	怒江	250
nu jiang li su zu zi zhi zhou	怒江傈僳族自治州	250
si nan	思南	80
si nan xian	思南县	80
si ming	思明	80
si ming qu	思明区	80
si mao	思茅	80
si mao qu	思茅区	80
heng shan	恒山	80
heng shan qu	恒山区	80
en ping	恩平	80
en ping shi	恩平市	80
en shi	恩施	250
en shi tu jia zu miao zu zi zhi zhou	恩施土家族苗族自治州	250
en shi shi	恩施市	80
en yang	恩阳	80
en yang qu	恩阳区	80
gong cheng	恭城	80
gong cheng yao zu zi zhi xian	恭城瑶族自治县	80
xi xian	息县	80
xi feng	息烽	80
xi feng xian	息烽县	80
hui dong	惠东	80
hui dong xian	惠东县	80
hui nong	惠农	80
hui nong qu	惠农区	80
hui cheng	惠城	80
hui cheng qu	惠城区	80
hui an	惠安	80
hui an xian	惠安县	80
hui shan	惠山	80
hui shan qu	惠山区	80
hui zhou	惠州	250
hui zhou shi	惠州市	250
hui lai	惠来	80
hui lai xian	惠来县	80
hui min	惠民	80
hui min xian	惠民县	80
hui shui	惠水	80
hui shui xian	惠水县	80
hui ji	惠济	80
hui ji qu	惠济区	80
hui yang	惠阳	80
hui yang qu	惠阳区	80
ci li	慈利	80
ci li xian	慈利县	80
ci xi	慈溪	80
ci xi shi	慈溪市	80
cheng hua	成华	80
cheng hua qu	成华区	80
cheng xian	成县	80
cheng an	成安	80
cheng an xian	成安县	80
cheng wu	成武	80
cheng wu xian	成武县	80
cheng du	成都	250
cheng du shi	成都市	250
fang xian	房县	80
fang shan	房山	80
fang shan qu	房山区	80
zha lan tun	扎兰屯	80
zha lan tun shi	扎兰屯市	80
zha nang	扎囊	80
zha nang xian	扎囊县	80
zha lai te	扎赉特	80
zha lai te qi	扎赉特旗	80
zha lai nuo er	扎赉诺尔	80
zha lai nuo er qu	扎赉诺尔区	80
zha lu te	扎鲁特	80
zha lu te qi	扎鲁特旗	80
tuo ke tuo	托克托	80
tuo ke tuo xian	托克托县	80
tuo ke xun	托克逊	80
tuo ke xun xian	托克逊县	80
tuo li	托里	80
tuo li xian	托里县	80
yang zhong	扬中	80
yang zhong shi	扬中市	80
yang zhou	扬州	250
yang zhou shi	扬州市	250
fu yu	扶余	80
fu yu shi	扶余市	80
fu gou	扶沟	80
fu gou xian	扶沟县	80
fu sui	扶绥	80
fu sui xian	扶绥县	80
fu feng	扶风	80
fu feng xian	扶风县	80
cheng de	承德	250
cheng de xian	承德县	80
cheng de shi	承德市	250
fu ning	抚宁	80
fu ning qu	抚宁区	80
fu zhou	抚州	250
fu zhou shi	抚州市	250
fu song	抚松	80
fu song xian	抚松县	80
fu yuan	抚远	80
fu yuan shi	抚远市	80
fu shun	抚顺	250
fu shun xian	抚顺县	80
fu shun shi	抚顺市	250
la zi	拉孜	80
la zi xian	拉孜县	80
la sa	拉萨	250
la sa shi	拉萨市	250
la sa shi cheng guan qu	拉萨市城关区	80
zhao yuan	招远	80
zhao yuan shi	招远市	80
bai cheng	拜城	80
bai cheng xian	拜城县	80
bai quan	拜泉	80
bai quan xian	拜泉县	80
gong shu	拱墅	80
gong shu qu	拱墅区	80
zhen xing	振兴	80
zhen xing qu	振兴区	80
zhen an	振安	80
zhen an qu	振安区	80
duo dao	掇刀	80
duo dao qu	掇刀区	80
cuo qin	措勤	80
cuo qin xian	措勤县	80
cuo mei	措美	80
cuo mei xian	措美县	80
jie dong	揭东	80
jie dong qu	揭东区	80
jie xi	揭西	80
jie xi xian	揭西县	80
jie yang	揭阳	250
jie yang shi	揭阳市	250
bo zhou	播州	80
bo zhou qu	播州区	80
pan zhi hua	攀枝花	250
pan zhi hua shi	攀枝花市	250
pan zhi hua shi dong qu	攀枝花市东区	80
pan zhi hua shi xi qu	攀枝花市西区	80
you xian	攸县	80
gai ze	改则	80
gai ze xian	改则县	80
zheng he	政和	80
zheng he xian	政和县	80
gu cheng	故城	80
gu cheng xian	故城县	80
ao han	敖汉	80
ao han qi	敖汉旗	80
dun hua	敦化	80
dun hua shi	敦化市	80
dun huang	敦煌	80
dun huang shi	敦煌市	80
wen xian	文县	80
wen sheng	文圣	80
wen sheng qu	文圣区	80
wen an	文安	80
wen an xian	文安县	80
wen shan	文山	250
wen shan qu	文山区	80
wen shan zhuang zu miao zu zi zhi zhou	文山壮族苗族自治州	250
wen shan shi	文山市	80
wen feng	文峰	80
wen feng qu	文峰区	80
wen cheng	文成	80
wen cheng xian	文成县	80
wen chang	文昌	80
wen chang shi	文昌市	80
wen shui	文水	80
wen shui xian	文水县	80
wen deng	文登	80
wen deng qu	文登区	80
dou men	斗门	80
dou men qu	斗门区	80
xin feng	新丰	80
xin feng xian	新丰县	80
xin le	新乐	80
xin le shi	新乐市	80
xin xiang	新乡	250
xin xiang xian	新乡县	80
xin xiang shi	新乡市	250
xin hui	新会	80
xin hui qu	新会区	80
xin yu	新余	250
xin yu shi	新余市	250
xin xing	新兴	80
xin xing qu	新兴区	80
xin xing xian	新兴县	80
xin hua	新化	80
xin hua qu	新化区	80
xin hua xian	新化县	80
xin bei	新北	80
xin bei qu	新北区	80
xin bei shi	新北市	80
xin bei shi tai shan qu	新北市泰山区	80
xin bei shi jin shan qu	新北市金山区	80
xin hua	新华	80
xin hua qu	新华区	80
xin xian	新县	80
xin wu	新吴	80
xin wu qu	新吴区	80
xin he	新和	80
xin he xian	新和县	80
xin cheng	新城	80
xin cheng qu	新城区	80
xin ning	新宁	80
xin ning xian	新宁县	80
xin an	新安	80
xin an xian	新安县	80
xin bin	新宾	80
xin bin man zu zi zhi xian	新宾满族自治县	80
xin mi	新密	80
xin mi shi	新密市	80
xin wu	新屋	80
xin wu qu	新屋区	80
xin ba er hu you	新巴尔虎右	80
xin ba er hu you qi	新巴尔虎右旗	80
xin ba er hu zuo	新巴尔虎左	80
xin ba er hu zuo qi	新巴尔虎左旗	80
xin shi	新市	80
xin shi qu	新市区	80
xin gan	新干	80
xin gan xian	新干县	80
xin ping	新平	80
xin ping yi zu dai zu zi zhi xian	新平彝族傣族自治县	80
xin zhuang	新庄	80
xin zhuang qu	新庄区	80
xin dian	新店	80
xin dian qu	新店区	80
xin jian	新建	80
xin jian qu	新建区	80
xin fu	新抚	80
xin fu qu	新抚区	80
xin chang	新昌	80
xin chang xian	新昌县	80
xin xing	新星	80
xin xing shi	新星市	80
xin huang	新晃	80
xin huang dong zu zi zhi xian	新晃侗族自治县	80
xin min	新民	80
xin min shi	新民市	80
xin yi	新沂	80
xin yi shi	新沂市	80
xin he	新河	80
xin he xian	新河县	80
xin tai	新泰	80
xin tai shi	新泰市	80
xin jin	新津	80
xin jin qu	新津区	80
xin zhou	新洲	80
xin zhou qu	新洲区	80
xin yuan	新源	80
xin yuan xian	新源县	80
xin tian	新田	80
xin tian xian	新田县	80
xin jie	新界	80
xin jie bei qu	新界北区	80
xin jiang	新疆	500
xin jiang wei wu er zi zhi qu	新疆维吾尔自治区	500
xin she	新社	80
xin she qu	新社区	80
xin zhu	新竹	80
xin zhu xian	新竹县	80
xin zhu shi	新竹市	80
xin zhu shi dong qu	新竹市东区	80
xin zhu shi bei qu	新竹市北区	80
xin jiang	新绛	80
xin jiang xian	新绛县	80
xin luo	新罗	80
xin luo qu	新罗区	80
xin rong	新荣	80
xin rong qu	新荣区	80
xin ying	新营	80
xin ying qu	新营区	80
xin cai	新蔡	80
xin cai xian	新蔡县	80
xin qiu	新邱	80
xin qiu qu	新邱区	80
xin shao	新邵	80
xin shao xian	新邵县	80
xin zheng	新郑	80
xin zheng shi	新郑市	80
xin dou	新都	80
xin dou qu	新都区	80
xin ye	新野	80
xin ye xian	新野县	80
xin long	新龙	80
xin long xian	新龙县	80
fang cheng	方城	80
fang cheng xian	方城县	80
fang shan	方山	80
fang shan xian	方山县	80
fang zheng	方正	80
fang zheng xian	方正县	80
shi dian	施甸	80
shi dian xian	施甸县	80
shi bing	施秉	80
shi bing xian	施秉县	80
lv shun kou	旅顺口	80
lv shun kou qu	旅顺口区	80
jing de	旌德	80
jing de xian	旌德县	80
jing yang	旌阳	80
jing yang qu	旌阳区	80
qi shan	旗山	80
qi shan qu	旗山区	80
qi jin	旗津	80
qi jin qu	旗津区	80
wu wei	无为	80
wu wei shi	无为市	80
wu ji	无极	80
wu ji xian	无极县	80
wu di	无棣	80
wu di xian	无棣县	80
wu xi	无锡	250
wu xi shi	无锡市	250
ri ka ze	日喀则	250
ri ka ze shi	日喀则市	250
ri tu	日土	80
ri tu xian	日土县	80
ri zhao	日照	250
ri zhao shi	日照市	250
xun yi	旬邑	80
xun yi xian	旬邑县	80
xun yang	旬阳	80
xun yang shi	旬阳市	80
wang cang	旺苍	80
wang cang xian	旺苍县	80
ang ren	昂仁	80
ang ren xian	昂仁县	80
ang ang xi	昂昂溪	80
ang ang xi qu	昂昂溪区	80
kun shan	昆山	80
kun shan shi	昆山市	80
kun ming	昆明	250
kun ming shi	昆明市	250
kun yu	昆玉	80
kun yu shi	昆玉市	80
kun dou lun	昆都仑	80
kun dou lun qu	昆都仑区	80
chang le	昌乐	80
chang le xian	昌乐县	80
chang ji	昌吉	250
chang ji hui zu zi zhi zhou	昌吉回族自治州	250
chang ji shi	昌吉市	80
chang tu	昌图	80
chang tu xian	昌图县	80
chang ning	昌宁	80
chang ning xian	昌宁县	80
chang ping	昌平	80
chang ping qu	昌平区	80
chang jiang	昌江	80
chang jiang qu	昌江区	80
chang jiang li zu zi zhi xian	昌江黎族自治县	80
chang yi	昌邑	80
chang yi qu	昌邑区	80
chang yi shi	昌邑市	80
chang dou	昌都	250
chang du shi	昌都市	250
chang li	昌黎	80
chang li xian	昌黎县	80
ming guang	明光	80
ming guang shi	明光市	80
ming shan	明山	80
ming shan qu	明山区	80
ming shui	明水	80
ming shui xian	明水县	80
ming xi	明溪	80
